"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"VERI","Veritone Inc","Technology","Software - Infrastructure","USA",595.70,,16.80%,7.83%,0.86,232.41%,69.34%,1.40,6376.67
"SIF","SIFCO Industries Inc","Industrials","Aerospace & Defense","USA",45.30,,17.96%,0.19%,0.24,46.02%,65.46%,,30.59
"CRVS","Corvus Pharmaceuticals Inc","Healthcare","Biotechnology","USA",547.68,,36.95%,16.24%,12.38,58.06%,-5.16%,1.14,713.29
"TENX","Tenax Therapeutics Inc","Healthcare","Biotechnology","USA",33.72,,78.86%,19.75%,10.45,20.16%,69.50%,1.00,72.21
"CPAC","Cementos Pacasmayo S.A.A. ADR","Basic Materials","Building Materials","Peru",629.84,11.10,1.16%,0.01%,2.03,22.81%,27.44%,2.60,6.13
"KYTX","Kyverna Therapeutics Inc","Healthcare","Biotechnology","USA",321.75,,25.38%,7.40%,3.32,71.82%,43.08%,1.00,474.82
"AMCX","AMC Networks Inc","Communication Services","Entertainment","USA",338.83,,76.47%,15.36%,8.69,25.16%,-0.64%,3.62,548.58
"CHOW","ChowChow Cloud International Holdings Ltd","Technology","Software - Infrastructure","Hong Kong",279.40,183.83,,0.35%,0.08,,,,488.88
"OPEN","Opendoor Technologies Inc","Real Estate","Real Estate Services","USA",5865.55,,50.44%,27.40%,0.58,240.60%,347.75%,3.50,276155.67
"SWIM","Latham Group Inc","Industrials","Building Products & Equipment","USA",930.01,,44.48%,9.15%,6.57,16.67%,17.87%,2.25,590.47
"GIFI","Gulf Island Fabrication, Inc","Industrials","Metal Fabrication","USA",128.28,13.57,64.24%,0.39%,1.54,19.05%,46.79%,2.00,36.56
"MYGN","Myriad Genetics, Inc","Healthcare","Diagnostics & Research","USA",758.31,,99.18%,8.78%,4.70,86.07%,-63.97%,3.15,1651.38
"EVLV","Evolv Technologies Holdings Inc","Industrials","Security & Protection Services","USA",1414.67,,47.30%,5.56%,2.48,19.97%,84.53%,1.00,3439.62
"POET","POET Technologies Inc","Technology","Semiconductors","Canada",746.63,,7.51%,7.45%,1.03,40.20%,111.57%,1.00,6518.23
"PILL","Direxion Daily Pharmaceutical & Medical Bull 3X Shares","Financial","Exchange Traded Fund","USA",,,,,0.28,39.27%,-10.77%,,96.21
"BOOM","DMC Global Inc","Industrials","Conglomerates","USA",173.29,,68.02%,3.68%,3.03,-5.07%,-20.34%,2.33,207.13
"LPTH","Lightpath Technologies, Inc","Technology","Electronic Components","USA",377.46,,36.26%,3.60%,0.97,178.88%,415.24%,1.00,1525.12
"ASPN","Aspen Aerogels Inc","Industrials","Building Products & Equipment","USA",700.06,,87.22%,10.60%,4.15,9.96%,-58.31%,2.00,2065.36
"EHAB","Enhabit Inc","Healthcare","Medical Care Facilities","USA",433.91,,91.71%,4.45%,4.50,26.07%,18.89%,2.60,435.40
"LILA","Liberty Latin America Ltd","Communication Services","Telecom Services","USA",1742.06,,14.04%,2.30%,2.04,28.17%,-10.97%,2.20,369.51
"TAOX","TAO Synergies Inc","Technology","Software - Infrastructure","USA",30.06,,2.59%,27.94%,2.65,32.21%,166.19%,1.00,319.33
"FOLD","Amicus Therapeutics Inc","Healthcare","Biotechnology","USA",2672.44,,102.71%,6.29%,3.99,41.67%,-26.96%,1.20,4745.99
"PLCE","Childrens Place Inc","Consumer Cyclical","Apparel Manufacturing","USA",192.64,,18.69%,41.92%,4.12,59.74%,-21.71%,3.00,663.41
"LILAK","Liberty Latin America Ltd","Communication Services","Telecom Services","USA",1742.06,,50.66%,4.80%,4.84,28.24%,-8.40%,2.00,1271.84
"FTCI","FTC Solar Inc","Technology","Solar","USA",131.27,,4.57%,11.16%,12.75,56.75%,39.42%,2.33,84.21
"BKD","Brookdale Senior Living Inc","Healthcare","Medical Care Facilities","USA",2097.04,,92.22%,6.07%,4.68,17.89%,42.88%,2.80,2773.16
"SITC","SITE Centers Corp","Real Estate","REIT - Retail","USA",464.14,1.31,108.63%,4.72%,1.80,10.21%,-19.57%,2.50,1303.96
"ABTS","Abits Group Inc","Financial","Capital Markets","Hong Kong",21.04,,0.11%,2.66%,0.91,88.13%,25.39%,,38.79
"ORN","Orion Group Holdings Inc","Industrials","Engineering & Construction","USA",353.25,31.55,78.46%,4.89%,4.39,-6.72%,52.49%,1.00,415.66
"MPX","Marine Products Corp","Consumer Cyclical","Recreational Vehicles","USA",318.11,23.03,15.16%,2.37%,9.82,2.25%,-3.09%,3.00,20.54
"TK","Teekay Corporation Ltd","Energy","Oil & Gas Midstream","Bermuda",775.95,6.37,49.36%,4.53%,3.99,18.49%,44.82%,3.00,578.54
"SGMT","Sagimet Biosciences Inc","Healthcare","Biotechnology","USA",283.35,,29.57%,10.53%,4.64,-10.65%,54.92%,1.00,593.05
"RZLT","Rezolute Inc","Healthcare","Biotechnology","USA",834.71,,88.94%,12.16%,7.68,44.04%,73.72%,1.00,1241.15
"FULC","Fulcrum Therapeutics Inc","Healthcare","Biotechnology","USA",498.72,,91.01%,7.40%,5.66,18.05%,171.98%,1.71,627.51
"HIMX","Himax Technologies ADR","Technology","Semiconductors","Taiwan",1621.10,21.69,19.85%,2.20%,3.46,-1.59%,48.17%,2.50,1108.00
"AHCO","AdaptHealth Corp","Healthcare","Medical Devices","USA",1267.74,17.52,77.36%,11.10%,10.01,-2.29%,-14.43%,1.62,1002.68
"AFRI","Forafric Global PLC","Consumer Defensive","Farm Products","United Kingdom",252.07,,2.10%,4.44%,22.55,20.90%,-10.16%,,10.69
"TDOC","Teladoc Health Inc","Healthcare","Health Information Services","USA",1671.49,,73.43%,14.27%,3.56,15.37%,4.99%,2.62,7006.55
"DUOT","Duos Technologies Group Inc","Technology","Software - Application","USA",184.05,,16.00%,5.51%,2.11,22.24%,138.19%,1.00,336.52
"OESX","Orion Energy Systems Inc","Industrials","Electrical Equipment & Parts","USA",33.38,,41.11%,0.52%,0.73,58.03%,-2.32%,1.00,20.53
"LXU","LSB Industries, Inc","Basic Materials","Chemicals","USA",686.27,,59.00%,3.59%,4.35,10.42%,6.12%,1.80,401.13
"PAGS","PagSeguro Digital Ltd","Technology","Software - Infrastructure","Brazil",3157.65,7.77,39.48%,8.03%,3.59,19.51%,18.72%,1.93,4659.60
"PSNL","Personalis Inc","Healthcare","Diagnostics & Research","USA",858.39,,43.42%,14.44%,7.18,57.40%,105.96%,1.25,1067.48
"FSI","Flexible Solutions International Inc","Basic Materials","Specialty Chemicals","Canada",122.77,41.58,18.61%,0.75%,0.83,79.63%,159.15%,1.00,75.11
"PERI","Perion Network Ltd","Communication Services","Internet Content & Information","Israel",437.31,,51.94%,1.43%,1.91,-13.30%,19.43%,2.00,316.33
"HLMN","Hillman Solutions Corp","Industrials","Tools & Accessories","USA",1925.01,88.87,102.67%,2.72%,4.13,20.25%,-8.29%,1.62,1275.86
"EBS","Emergent Biosolutions Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",519.64,3.97,74.45%,17.23%,8.02,43.66%,5.53%,2.33,1101.26
"RAIL","FreightCar America Inc","Industrials","Railroads","USA",187.26,,40.04%,2.05%,1.73,-7.99%,-22.67%,1.00,169.91
"CRCG","Leverage Shares 2X Long CRCL Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.79,,,,1924.71
"AMDY","Yieldmax AMD Option Income Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,0.76,12.84%,-24.77%,,1239.52
